gps_seconds[s],file_name,latitude[deg],longitude[deg],altitude_ellipsoidal[m],roll[deg],pitch[deg],heading[deg],projectedX[m],projectedY[m],projectedZ[m]
1314968031.20738,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000716_Lane2.jpg,52.2166654,0.9422169,99.601,-1.57034,-39.69225,72.39177,601086.959,261683.244,54.365
1314968031.33739,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000717_Lane2.jpg,52.2166581,0.9421733,99.651,-1.53918,-39.69915,72.51647,601084.016,261682.309,54.415
1314968031.46740,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000718_Lane2.jpg,52.2166509,0.9421297,99.699,-1.60847,-39.62776,72.68738,601081.07,261681.385,54.463
1314968031.59745,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000719_Lane2.jpg,52.2166437,0.9420861,99.739,-1.71854,-39.80415,72.88316,601078.127,261680.471,54.504
1314968031.72750,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000720_Lane2.jpg,52.2166366,0.9420425,99.791,-1.72462,-39.84915,73.01952,601075.179,261679.563,54.555
1314968031.85753,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000721_Lane2.jpg,52.2166296,0.9419988,99.848,-1.72427,-39.85945,73.15419,601072.229,261678.661,54.612
1314968031.98753,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000722_Lane2.jpg,52.2166226,0.9419552,99.904,-1.67628,-39.84889,73.25804,601069.277,261677.764,54.668
1314968032.11782,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000723_Lane2.jpg,52.2166157,0.9419114,99.955,-1.62667,-39.855,73.36409,601066.317,261676.872,54.719
1314968032.24759,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000724_Lane2.jpg,52.2166089,0.9418677,100.005,-1.57114,-39.72316,73.4464,601063.366,261675.99,54.769
1314968032.37762,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000725_Lane2.jpg,52.2166021,0.9418239,100.052,-1.50248,-39.69871,73.55,601060.407,261675.112,54.816
1314968032.50765,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000726_Lane2.jpg,52.2165954,0.9417801,100.096,-1.66202,-39.85459,73.74484,601057.447,261674.246,54.86
1314968032.63769,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000727_Lane2.jpg,52.2165887,0.9417363,100.145,-1.81664,-39.83486,73.96001,601054.483,261673.386,54.909
1314968032.76771,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000728_Lane2.jpg,52.2165821,0.9416924,100.2,-1.92966,-39.66536,74.12076,601051.516,261672.532,54.963
1314968032.89774,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000729_Lane2.jpg,52.2165756,0.9416486,100.244,-1.99634,-39.82093,74.24108,601048.553,261671.684,55.008
1314968033.02801,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000730_Lane2.jpg,52.2165691,0.9416047,100.294,-2.00935,-39.87295,74.34214,601045.582,261670.837,55.057
1314968033.15782,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000731_Lane2.jpg,52.2165627,0.9415609,100.349,-2.15265,-39.93439,74.49055,601042.62,261670,55.112
1314968033.28780,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000732_Lane2.jpg,52.2165562,0.941517,100.406,-2.1395,-39.81362,74.53857,601039.651,261669.162,55.169
1314968033.41790,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000733_Lane2.jpg,52.2165498,0.9414731,100.458,-2.05045,-39.87329,74.55196,601036.681,261668.325,55.221
1314968033.54795,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000734_Lane2.jpg,52.2165434,0.9414291,100.511,-1.97016,-39.85394,74.58633,601033.709,261667.491,55.275
1314968033.67819,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000735_Lane2.jpg,52.216537,0.9413851,100.565,-1.95266,-39.7236,74.63138,601030.73,261666.661,55.329
1314968033.80796,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000736_Lane2.jpg,52.2165307,0.9413413,100.607,-2.06596,-39.97509,74.7292,601027.768,261665.84,55.37
1314968033.93800,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000737_Lane2.jpg,52.2165244,0.9412975,100.662,-2.00241,-39.83411,74.75213,601024.8,261665.019,55.426
1314968034.06801,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000738_Lane2.jpg,52.2165182,0.9412536,100.722,-1.96677,-39.61222,74.78724,601021.832,261664.201,55.485
1314968034.19803,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000739_Lane2.jpg,52.2165119,0.9412098,100.766,-1.86173,-39.81181,74.77957,601018.873,261663.386,55.529
1314968034.32810,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000740_Lane2.jpg,52.2165057,0.9411661,100.819,-1.78363,-39.59393,74.79307,601015.915,261662.574,55.582
1314968034.45811,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000741_Lane2.jpg,52.2164996,0.9411225,100.865,-1.80607,-40.07737,74.87521,601012.962,261661.77,55.628
1314968034.58813,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000742_Lane2.jpg,52.2164935,0.9410788,100.926,-1.8662,-39.86868,74.96167,601010.004,261660.969,55.689
1314968034.71817,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000743_Lane2.jpg,52.2164874,0.9410351,100.98,-1.88287,-39.81397,74.98033,601007.048,261660.171,55.743
1314968034.84821,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000744_Lane2.jpg,52.2164813,0.9409915,101.029,-1.84301,-40.0004,75.02929,601004.096,261659.374,55.792
1314968034.97823,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000745_Lane2.jpg,52.2164752,0.9409477,101.088,-1.85237,-39.6399,75.07424,601001.137,261658.58,55.851
1314968035.10829,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000746_Lane2.jpg,52.2164692,0.9409041,101.133,-1.76518,-39.97615,75.12525,600998.183,261657.788,55.896
1314968035.23835,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000747_Lane2.jpg,52.2164632,0.9408604,101.187,-1.72622,-40.09194,75.19607,600995.226,261656.999,55.949
1314968035.36834,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000748_Lane2.jpg,52.2164572,0.9408166,101.246,-1.66356,-39.6885,75.24351,600992.265,261656.214,56.009
1314968035.49838,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000749_Lane2.jpg,52.2164513,0.9407729,101.292,-1.62251,-39.88449,75.3391,600989.305,261655.435,56.055
1314968035.62843,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000750_Lane2.jpg,52.2164455,0.9407291,101.347,-1.71837,-39.93572,75.48972,600986.339,261654.663,56.11
1314968035.75868,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000751_Lane2.jpg,52.2164397,0.9406852,101.4,-1.78964,-40.18366,75.61672,600983.368,261653.895,56.163
1314968035.88844,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000752_Lane2.jpg,52.2164339,0.9406414,101.463,-1.70639,-39.89874,75.63315,600980.402,261653.131,56.225
1314968036.01863,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000753_Lane2.jpg,52.2164281,0.9405975,101.52,-1.6096,-39.95362,75.66495,600977.426,261652.366,56.282
1314968036.14849,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000754_Lane2.jpg,52.2164224,0.9405536,101.576,-1.68026,-40.22406,75.83508,600974.455,261651.611,56.338
1314968036.27853,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000755_Lane2.jpg,52.2164167,0.9405095,101.642,-1.53586,-39.96151,75.84252,600971.473,261650.857,56.404
1314968036.40855,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000756_Lane2.jpg,52.2164111,0.9404655,101.702,-1.55698,-39.7972,76.03697,600968.487,261650.108,56.464
1314968036.53859,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000757_Lane2.jpg,52.2164055,0.9404214,101.748,-1.59604,-40.09558,76.19818,600965.503,261649.37,56.51
1314968036.66864,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000758_Lane2.jpg,52.2164001,0.9403773,101.809,-1.6692,-39.76838,76.39992,600962.516,261648.639,56.571
1314968036.79865,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000759_Lane2.jpg,52.2163947,0.9403333,101.865,-1.69747,-39.8499,76.54345,600959.536,261647.918,56.627
1314968036.92878,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000760_Lane2.jpg,52.2163894,0.9402894,101.922,-1.6973,-39.76662,76.67029,600956.558,261647.204,56.684
1314968037.05871,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000761_Lane2.jpg,52.2163841,0.9402456,101.979,-1.68614,-39.72476,76.82468,600953.589,261646.5,56.741
1314968037.18872,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000762_Lane2.jpg,52.2163789,0.9402018,102.032,-1.56287,-40.00777,76.87629,600950.623,261645.802,56.794
1314968037.31880,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000763_Lane2.jpg,52.2163738,0.940158,102.096,-1.51151,-39.81566,76.97319,600947.653,261645.111,56.857
1314968037.44884,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000764_Lane2.jpg,52.2163688,0.9401142,102.151,-1.52111,-39.94846,77.0904,600944.688,261644.43,56.913
1314968037.57886,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000765_Lane2.jpg,52.2163638,0.9400705,102.206,-1.5543,-39.93448,77.2483,600941.726,261643.756,56.968
1314968037.70889,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000766_Lane2.jpg,52.2163589,0.9400268,102.267,-1.50669,-39.73438,77.30771,600938.764,261643.089,57.028
1314968037.83892,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000767_Lane2.jpg,52.216354,0.9399832,102.317,-1.46773,-39.85436,77.39129,600935.806,261642.427,57.079
1314968037.96898,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000768_Lane2.jpg,52.2163492,0.9399396,102.369,-1.42551,-39.72087,77.52984,600932.849,261641.772,57.131
1314968038.09898,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000769_Lane2.jpg,52.2163445,0.939896,102.416,-1.51076,-39.98221,77.69376,600929.897,261641.128,57.178
1314968038.22900,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000770_Lane2.jpg,52.2163399,0.9398525,102.472,-1.47583,-39.91424,77.80586,600926.943,261640.489,57.233
1314968038.35902,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000771_Lane2.jpg,52.2163353,0.9398089,102.531,-1.54546,-39.81873,77.98582,600923.988,261639.857,57.292
1314968038.48904,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000772_Lane2.jpg,52.2163307,0.9397654,102.585,-1.68556,-40.13281,78.20831,600921.035,261639.235,57.346
1314968038.61907,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000773_Lane2.jpg,52.2163263,0.9397219,102.648,-1.82596,-39.98561,78.43731,600918.082,261638.621,57.409
1314968038.74911,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000774_Lane2.jpg,52.2163219,0.9396783,102.712,-1.809,-40.07698,78.53298,600915.13,261638.013,57.473
1314968038.87913,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000775_Lane2.jpg,52.2163175,0.9396348,102.779,-1.55884,-39.92712,78.53038,600912.174,261637.406,57.541
1314968039.00922,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000776_Lane2.jpg,52.2163132,0.9395912,102.833,-1.49818,-39.86787,78.64126,600909.218,261636.806,57.594
1314968039.13918,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000777_Lane2.jpg,52.216309,0.9395477,102.881,-1.41817,-40.11887,78.71314,600906.264,261636.216,57.642
1314968039.26920,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000778_Lane2.jpg,52.2163049,0.939504,102.941,-1.46772,-39.79275,78.88248,600903.301,261635.633,57.702
1314968039.39928,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000779_Lane2.jpg,52.2163008,0.9394604,102.989,-1.40518,-40.05848,78.94042,600900.338,261635.057,57.75
1314968039.52939,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000780_Lane2.jpg,52.2162968,0.9394167,103.044,-1.53032,-40.0271,79.13995,600897.371,261634.489,57.805
1314968039.65934,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000781_Lane2.jpg,52.2162928,0.9393729,103.107,-1.63812,-39.85864,79.30403,600894.402,261633.927,57.868
1314968039.78934,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000782_Lane2.jpg,52.2162889,0.9393292,103.159,-1.66777,-40.41775,79.41463,600891.435,261633.37,57.92
1314968039.91941,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000783_Lane2.jpg,52.216285,0.9392854,103.233,-1.6269,-39.81588,79.47202,600888.46,261632.816,57.994
1314968040.04942,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000784_Lane2.jpg,52.2162811,0.9392417,103.291,-1.69743,-39.82066,79.60899,600885.491,261632.267,58.052
1314968040.17945,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000785_Lane2.jpg,52.2162774,0.939198,103.342,-1.81825,-39.98084,79.77298,600882.525,261631.726,58.103
1314968040.30948,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000786_Lane2.jpg,52.2162736,0.9391543,103.403,-1.85084,-39.89636,79.83922,600879.556,261631.189,58.164
1314968040.43952,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000787_Lane2.jpg,52.2162699,0.9391106,103.457,-1.81836,-40.15759,79.89131,600876.591,261630.653,58.218
1314968040.56951,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000788_Lane2.jpg,52.2162662,0.939067,103.521,-1.77408,-39.95767,79.91042,600873.625,261630.121,58.282
1314968040.69956,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000789_Lane2.jpg,52.2162625,0.9390233,103.58,-1.8638,-40.06524,80.0436,600870.66,261629.594,58.341
1314968040.83455,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000790_Lane2.jpg,52.2162587,0.938978,103.644,-1.6965,-39.91341,80.00499,600867.583,261629.047,58.404
1314968040.96968,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000791_Lane2.jpg,52.216255,0.9389327,103.702,-1.6727,-39.90336,80.04387,600864.505,261628.505,58.463
1314968041.09963,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000792_Lane2.jpg,52.2162514,0.9388892,103.757,-1.6404,-40.03023,80.08481,600861.547,261627.987,58.517
1314968041.23466,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000793_Lane2.jpg,52.2162477,0.9388439,103.818,-1.60279,-40.13926,80.08642,600858.473,261627.451,58.578
1314968041.36969,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000794_Lane2.jpg,52.2162441,0.9387986,103.887,-1.6822,-39.9769,80.18565,600855.397,261626.918,58.647
1314968041.50472,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000795_Lane2.jpg,52.2162405,0.9387533,103.951,-1.84271,-39.98387,80.30445,600852.319,261626.391,58.711
1314968041.63981,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000796_Lane2.jpg,52.2162369,0.938708,104.01,-1.87901,-40.00797,80.32643,600849.24,261625.865,58.77
1314968041.76982,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000797_Lane2.jpg,52.2162334,0.9386644,104.067,-2.02894,-40.17565,80.38242,600846.276,261625.36,58.827
1314968041.89986,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000798_Lane2.jpg,52.2162299,0.9386207,104.131,-2.10819,-40.14374,80.42106,600843.309,261624.852,58.891
1314968042.03507,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000799_Lane2.jpg,52.2162263,0.9385753,104.198,-2.08713,-39.94214,80.43052,600840.223,261624.321,58.959
1314968042.16491,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000800_Lane2.jpg,52.2162228,0.9385317,104.252,-1.98324,-40.25833,80.42633,600837.265,261623.81,59.013
1314968042.29991,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000801_Lane2.jpg,52.2162191,0.9384864,104.324,-1.96268,-40.01548,80.43548,600834.181,261623.282,59.084
1314968042.43000,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000802_Lane2.jpg,52.2162157,0.9384427,104.386,-2.03094,-40.20683,80.51923,600831.213,261622.776,59.146
1314968042.55997,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000803_Lane2.jpg,52.2162122,0.938399,104.451,-2.05494,-40.14779,80.54904,600828.245,261622.273,59.211
1314968042.69503,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000804_Lane2.jpg,52.2162087,0.9383536,104.521,-2.06812,-39.9507,80.58004,600825.161,261621.749,59.28
1314968042.82510,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000805_Lane2.jpg,52.2162052,0.93831,104.578,-2.03829,-40.21211,80.61179,600822.196,261621.247,59.338
1314968042.96008,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000806_Lane2.jpg,52.2162017,0.9382646,104.648,-2.09775,-40.15354,80.66874,600819.115,261620.729,59.408
1314968043.09010,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000807_Lane2.jpg,52.2161983,0.9382209,104.721,-1.98565,-39.97506,80.59291,600816.144,261620.228,59.48
1314968043.22013,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000808_Lane2.jpg,52.2161949,0.9381772,104.774,-1.76888,-40.25608,80.57541,600813.178,261619.725,59.533
1314968043.35016,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000809_Lane2.jpg,52.2161915,0.9381335,104.835,-1.7358,-40.05774,80.51891,600810.207,261619.228,59.594
1314968043.48021,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000810_Lane2.jpg,52.2161881,0.9380898,104.894,-1.6845,-40.2942,80.52455,600807.234,261618.731,59.654
1314968043.61025,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000811_Lane2.jpg,52.2161848,0.9380459,104.962,-1.82911,-39.92053,80.62898,600804.256,261618.238,59.721
1314968043.74026,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000812_Lane2.jpg,52.2161814,0.9380021,105.017,-1.86865,-40.08354,80.67463,600801.279,261617.746,59.777
1314968043.87032,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000813_Lane2.jpg,52.2161781,0.9379583,105.074,-1.8943,-40.31505,80.72594,600798.299,261617.254,59.833
1314968044.00051,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000814_Lane2.jpg,52.2161748,0.9379143,105.142,-1.8776,-40.20575,80.75365,600795.312,261616.762,59.901
1314968044.13040,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000815_Lane2.jpg,52.2161714,0.9378704,105.213,-1.67602,-40.2402,80.70669,600792.328,261616.269,59.972
1314968044.26038,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000816_Lane2.jpg,52.2161681,0.9378264,105.283,-1.68627,-40.20839,80.80399,600789.338,261615.779,60.042
1314968044.39042,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000817_Lane2.jpg,52.2161649,0.9377823,105.35,-1.7159,-40.10429,80.90668,600786.342,261615.295,60.11
1314968044.52044,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000818_Lane2.jpg,52.2161616,0.9377383,105.409,-1.72103,-40.27449,81.00025,600783.346,261614.815,60.168
1314968044.65072,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000819_Lane2.jpg,52.2161585,0.937694,105.475,-1.72944,-40.13088,81.08421,600780.34,261614.338,60.234
1314968044.78052,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000820_Lane2.jpg,52.2161553,0.93765,105.54,-1.64506,-40.29395,81.11937,600777.343,261613.866,60.299
1314968044.91054,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000821_Lane2.jpg,52.2161522,0.9376057,105.613,-1.59545,-40.007,81.14985,600774.335,261613.397,60.372
1314968045.04073,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000822_Lane2.jpg,52.2161491,0.9375614,105.674,-1.62275,-40.16622,81.23827,600771.323,261612.931,60.433
1314968045.17062,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000823_Lane2.jpg,52.2161461,0.9375172,105.736,-1.57567,-40.3707,81.27008,600768.316,261612.47,60.495
1314968045.30062,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000824_Lane2.jpg,52.2161431,0.9374728,105.808,-1.70015,-40.07818,81.4107,600765.299,261612.013,60.567
1314968045.43068,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000825_Lane2.jpg,52.2161401,0.9374284,105.87,-1.72103,-40.15446,81.49179,600762.281,261611.56,60.629
1314968045.56068,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000826_Lane2.jpg,52.2161371,0.937384,105.933,-1.75579,-40.17994,81.59331,600759.261,261611.109,60.692
1314968045.69072,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000827_Lane2.jpg,52.2161342,0.9373395,106,-1.80978,-40.13706,81.67932,600756.234,261610.661,60.759
1314968045.82074,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000828_Lane2.jpg,52.2161313,0.937295,106.058,-1.81262,-40.46021,81.75836,600753.208,261610.216,60.817
1314968045.95080,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000829_Lane2.jpg,52.2161285,0.9372504,106.132,-1.84772,-40.20154,81.82914,600750.176,261609.774,60.89
1314968046.08080,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000830_Lane2.jpg,52.2161256,0.9372058,106.209,-1.79749,-40.28685,81.8185,600747.141,261609.334,60.967
1314968046.21084,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000831_Lane2.jpg,52.2161228,0.9371611,106.283,-1.8004,-40.17975,81.817,600744.099,261608.895,61.041
1314968046.34089,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000832_Lane2.jpg,52.21612,0.9371163,106.346,-1.88128,-40.00917,81.89566,600741.055,261608.457,61.105
1314968046.47094,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000833_Lane2.jpg,52.2161172,0.9370716,106.399,-2.02324,-40.53936,81.98063,600738.012,261608.023,61.157
1314968046.60092,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000834_Lane2.jpg,52.2161143,0.9370267,106.477,-2.0172,-40.24835,81.96067,600734.963,261607.586,61.235
1314968046.73122,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000835_Lane2.jpg,52.2161115,0.9369818,106.554,-1.97189,-40.15711,81.9109,600731.903,261607.145,61.312
1314968046.86100,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000836_Lane2.jpg,52.2161086,0.9369369,106.623,-1.88171,-40.25657,81.86744,600728.854,261606.703,61.381
1314968046.99102,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000837_Lane2.jpg,52.2161058,0.936892,106.69,-2.01142,-40.14924,81.94069,600725.796,261606.264,61.448
1314968047.12104,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000838_Lane2.jpg,52.216103,0.936847,106.752,-2.0429,-40.22939,81.95005,600722.735,261605.824,61.51
1314968047.25109,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000839_Lane2.jpg,52.2161001,0.936802,106.818,-1.95538,-40.32197,81.89444,600719.673,261605.381,61.576
1314968047.38110,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000840_Lane2.jpg,52.2160972,0.9367569,106.899,-1.86683,-40.1511,81.85016,600716.607,261604.937,61.657
1314968047.51114,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000841_Lane2.jpg,52.2160944,0.9367118,106.974,-1.86844,-40.26204,81.85744,600713.539,261604.494,61.732
1314968047.64121,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000842_Lane2.jpg,52.2160915,0.9366666,107.044,-1.96824,-40.25089,81.89987,600710.47,261604.053,61.802
1314968047.77118,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000843_Lane2.jpg,52.2160887,0.9366215,107.112,-2.07738,-40.30157,81.96167,600707.402,261603.613,61.87
1314968047.90121,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000844_Lane2.jpg,52.2160859,0.9365764,107.184,-2.11962,-40.29106,81.97889,600704.33,261603.171,61.942
1314968048.03150,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000845_Lane2.jpg,52.2160829,0.9365311,107.261,-1.86818,-40.12711,81.82349,600701.251,261602.722,62.019
1314968048.16132,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000846_Lane2.jpg,52.2160801,0.936486,107.326,-1.81724,-40.47622,81.78261,600698.187,261602.275,62.083
1314968048.29132,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000847_Lane2.jpg,52.2160772,0.9364409,107.403,-1.84808,-40.11853,81.80121,600695.113,261601.831,62.161
1314968048.42136,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000848_Lane2.jpg,52.2160743,0.9363957,107.476,-1.80956,-40.17258,81.78531,600692.04,261601.385,62.234
1314968048.55139,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000849_Lane2.jpg,52.2160714,0.9363505,107.546,-1.85428,-40.37523,81.80491,600688.967,261600.941,62.304
1314968048.68142,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000850_Lane2.jpg,52.2160686,0.9363053,107.621,-1.9407,-40.25806,81.85471,600685.891,261600.497,62.378
1314968048.81144,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000851_Lane2.jpg,52.2160657,0.9362601,107.69,-1.90426,-40.43824,81.82181,600682.817,261600.051,62.447
1314968048.94148,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000852_Lane2.jpg,52.2160628,0.9362148,107.767,-1.85731,-40.37527,81.82328,600679.738,261599.603,62.524
1314968049.07152,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000853_Lane2.jpg,52.2160599,0.9361695,107.844,-1.90676,-40.2027,81.84408,600676.655,261599.157,62.601
1314968049.20152,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000854_Lane2.jpg,52.216057,0.9361241,107.912,-1.97544,-40.28501,81.88231,600673.571,261598.712,62.67
1314968049.33158,A14EBWBJ47AWoolpittoHaugleyBridge_sideview_000010_000855_Lane2.jpg,52.2160541,0.9360787,107.984,-1.918,-40.26683,81.85127,600670.483,261598.264,62.742
